-59319627776.0,-10099437568.0,-0.0,-0.0,-0.0,-0.0,118953279488.0,-0.0,-0.0,42094661632.0,-0.0,-0.0,-0.0,-21783470080.0
59319627776.0,10099437568.0,0.0,0.0,0.0,0.0,-118953279488.0,0.0,0.0,-42094661632.0,0.0,0.0,0.0,21783470080.0
59319627776.0,10099437568.0,0.0,0.0,0.0,0.0,-118953279488.0,0.0,0.0,-42094661632.0,0.0,0.0,0.0,21783470080.0
59319627776.0,10099437568.0,0.0,0.0,0.0,0.0,-118953279488.0,0.0,0.0,-42094661632.0,0.0,0.0,0.0,21783470080.0
-59319627776.0,-10099437568.0,-0.0,-0.0,-0.0,-0.0,118953279488.0,-0.0,-0.0,42094661632.0,-0.0,-0.0,-0.0,-21783470080.0
-59319627776.0,-10099437568.0,-0.0,-0.0,-0.0,-0.0,118953279488.0,-0.0,-0.0,42094661632.0,-0.0,-0.0,-0.0,-21783470080.0
59319627776.0,10099437568.0,0.0,0.0,0.0,0.0,-118953279488.0,0.0,0.0,-42094661632.0,0.0,0.0,0.0,21783470080.0
-59319627776.0,-10099437568.0,-0.0,-0.0,-0.0,-0.0,118953279488.0,-0.0,-0.0,42094661632.0,-0.0,-0.0,-0.0,-21783470080.0
59319627776.0,10099437568.0,0.0,0.0,0.0,0.0,-118953279488.0,0.0,0.0,-42094661632.0,0.0,0.0,0.0,21783470080.0
59319627776.0,10099437568.0,0.0,0.0,0.0,0.0,-118953279488.0,0.0,0.0,-42094661632.0,0.0,0.0,0.0,21783470080.0
-59319627776.0,-10099437568.0,-0.0,-0.0,-0.0,-0.0,118953279488.0,-0.0,-0.0,42094661632.0,-0.0,-0.0,-0.0,-21783470080.0
-59319627776.0,-10099437568.0,-0.0,-0.0,-0.0,-0.0,118953279488.0,-0.0,-0.0,42094661632.0,-0.0,-0.0,-0.0,-21783470080.0
59319627776.0,10099437568.0,0.0,0.0,0.0,0.0,-118953279488.0,0.0,0.0,-42094661632.0,0.0,0.0,0.0,21783470080.0
59319627776.0,10099437568.0,0.0,0.0,0.0,0.0,-118953279488.0,0.0,0.0,-42094661632.0,0.0,0.0,0.0,21783470080.0
0.0,-47166412261.124908,0.0,0.0,0.0,125362289841.05942,0.0,81790419946.338455,-60017718789.997948,145316335603.94476,-59945865289.891159,59054809534.975876,0.0,0.0
0.0,-18120146198.319534,0.0,0.0,0.0,48161030504.081161,0.0,31421816839.588814,-23057294096.136852,55826871706.284523,-23029689793.320946,22687368641.978539,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-4302123369.0443344,0.0,0.0,0.0,11434493548.847849,0.0,7460234097.6676283,-5474311447.1735172,13254533752.631664,-5467757575.3156013,5386482964.7914925,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-4090989541.6452942,0.0,0.0,0.0,10873326845.747429,0.0,7094110757.3499184,-5205650549.0382614,12604045563.074112,-5199418319.2930756,5122132394.8475189,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-42260951738.850586,0.0,0.0,0.0,112324203323.20728,0.0,73283949835.240112,-53775680524.900635,130202963325.37842,-53711300022.871582,52912916969.129395,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,178658261361.55164,-144089725761.89862,0.0,0.0,0.0,0.0,0.0,30028858912.458527,0.0,5421375264.8290834,0.0,0.0,119250262347.1031
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,192482291484.21289,-155238948272.61963,0.0,0.0,0.0,0.0,0.0,32352400219.708187,0.0,5840864710.1874533,0.0,0.0,128477483110.68982
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13529678345.007711,-10911824773.855106,0.0,0.0,0.0,0.0,0.0,2274066696.1433673,0.0,410557356.60765678,0.0,0.0,9030747751.7035046
0.0,78145286946.125961,-63024977853.475151,0.0,0.0,0.0,0.0,0.0,13134650357.029665,0.0,2371314500.0070596,0.0,0.0,52160173834.091988
0.0,77942921005.513,-62861767640.500656,0.0,0.0,0.0,0.0,0.0,13100636714.262505,0.0,2365173716.4993615,0.0,0.0,52025099243.506004
0.0,18470745243.319748,-14896846059.314644,0.0,0.0,0.0,0.0,0.0,3104560621.4489808,0.0,560493764.02721,0.0,0.0,12328795764.752747
0.0,215281380607.65762,-173626648199.74548,0.0,0.0,0.0,0.0,0.0,36184468355.840996,0.0,6532701834.8325996,0.0,0.0,143695348428.11685
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,-61687885599.741417,0.0,-165191774121.9382,-33115473066.657261,38776620485.275856,155588624228.00385,0.0,55444249380.694115,0.0,-103170033114.3597,0.0
0.0,0.0,0.0,-53996457396.88472,0.0,-144595174676.05389,-28986537846.726547,33941836645.429489,136189373940.91087,0.0,48531296225.841972,0.0,-90306487951.956329,0.0
0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
